,uncertainty,access,observation,condition,generated_answer,generated_answer_logprob
680,low,10,10,1,others,-0.372589588
681,low,10,10,1,others,-0.372589588
682,low,10,10,1,others,-3.231964588
683,low,10,10,1,others,-0.372589588
684,low,10,10,1,others,-0.372589588
685,low,10,10,1,others,-0.372589588
686,low,10,10,1,others,-0.372589588
687,low,10,10,1,others,-0.372589588
688,low,10,10,1,others,-0.372589588
689,low,10,10,1,others,-0.372589588
690,low,10,10,1,others,-0.372589588
691,low,10,10,1,others,-3.231964588
692,low,10,10,1,others,-0.372589588
693,low,10,10,1,others,-0.372589588
694,low,10,10,1,others,-0.372589588
695,low,10,10,1,others,-0.372589588
696,low,10,10,1,others,-3.231964588
697,low,10,10,1,others,-0.372589588
698,low,10,10,1,others,-0.372589588
699,low,10,10,1,others,-0.372589588
700,high,2,0,0,others,-0.441109538
701,high,2,0,0,others,-3.456734657
702,high,2,0,0,others,-0.441109538
703,high,2,0,0,others,-1.237984538
704,high,2,0,0,others,-0.441109538
705,high,2,0,0,others,-1.237984538
706,high,2,0,0,others,-0.441109538
707,high,2,0,0,others,-0.441109538
708,high,2,0,0,others,-0.441109538
709,high,2,0,0,others,-0.441109538
710,high,2,0,0,others,-1.237984538
711,high,2,0,0,others,-0.441109538
712,high,2,0,0,others,-0.441109538
713,high,2,0,0,others,-1.237984538
714,high,2,0,0,others,-0.441109538
715,high,2,0,0,others,-0.441109538
716,high,2,0,0,others,-0.441109538
717,high,2,0,0,others,-0.441109538
718,high,2,0,0,others,-0.441109538
719,high,2,0,0,others,-0.441109538
720,high,2,0,0,others,-0.441109538
721,high,2,0,0,others,-0.441109538
722,high,2,0,0,others,-0.441109538
723,high,2,0,0,others,-0.441109538
724,high,2,0,0,others,-0.441109538
725,high,2,0,0,others,-1.237984538
726,high,2,0,0,others,-0.441109538
727,high,2,0,0,others,-0.441109538
728,high,2,0,0,others,-0.441109538
729,high,2,0,0,others,-0.441109538
730,high,2,0,0,others,-0.441109538
731,high,2,0,0,others,-1.237984538
732,high,2,0,0,others,-0.441109538
733,high,2,0,0,others,-1.237984538
734,high,2,0,0,others,-0.441109538
735,high,2,0,0,others,-0.441109538
736,high,2,0,0,others,-1.237984538
737,high,2,0,0,others,-0.441109538
738,high,2,0,0,others,-0.441109538
739,high,2,0,0,others,-0.441109538
740,high,2,0,0,others,-1.237984538
741,high,2,0,0,others,-0.441109538
742,high,2,0,0,others,-0.441109538
743,high,2,0,0,others,-1.237984538
744,high,2,0,0,others,-0.441109538
745,high,2,0,0,others,-0.441109538
746,high,2,0,0,others,-0.441109538
747,high,2,0,0,others,-0.441109538
748,high,2,0,0,others,-3.347359657
749,high,2,0,0,others,-0.441109538
750,high,2,0,0,others,-0.441109538
751,high,2,0,0,others,-1.237984538
752,high,2,0,0,others,-3.456734657
753,high,2,0,0,others,-0.441109538
754,high,2,0,0,others,-3.347359657
755,high,2,0,0,others,-1.237984538
756,high,2,0,0,others,-0.441109538
757,high,2,0,0,others,-0.441109538
758,high,2,0,0,others,-0.441109538
759,high,2,0,0,others,-3.456734657
760,high,2,0,0,others,-0.441109538
761,high,2,0,0,others,-0.441109538
762,high,2,0,0,others,-0.441109538
763,high,2,0,0,others,-0.441109538
764,high,2,0,0,others,-0.441109538
765,high,2,0,0,others,-1.237984538
766,high,2,0,0,others,-0.441109538
767,high,2,0,0,others,-1.237984538
768,high,2,0,0,others,-0.441109538
769,high,2,0,0,others,-0.441109538
770,high,2,0,0,others,-3.347359657
771,high,2,0,0,others,-1.237984538
772,high,2,0,0,others,-1.237984538
773,high,2,0,0,others,-0.441109538
774,high,2,0,0,others,-0.441109538
775,high,2,0,0,others,-3.456734657
776,high,2,0,0,others,-0.441109538
777,high,2,0,0,others,-0.441109538
778,high,2,0,0,others,-0.441109538
779,high,2,0,0,others,-1.237984538
780,high,2,0,0,others,-0.441109538
781,high,2,0,0,others,-0.441109538
782,high,2,0,0,others,-1.237984538
783,high,2,0,0,others,-1.237984538
784,high,2,0,0,others,-0.441109538
785,high,2,0,0,others,-0.441109538
786,high,2,0,0,others,-3.456734657
787,high,2,0,0,others,-0.441109538
788,high,2,0,0,others,-0.441109538
789,high,2,0,0,others,-0.441109538
790,high,2,0,0,others,-1.237984538
791,high,2,0,0,others,-1.237984538
792,high,2,0,0,others,-0.441109538
793,high,2,0,0,others,-0.441109538
794,high,2,0,0,others,-0.441109538
795,high,2,0,0,others,-0.441109538
796,high,2,0,0,others,-1.237984538
797,high,2,0,0,others,-0.441109538
798,high,2,0,0,others,-0.441109538
799,high,2,0,0,others,-3.456734657
800,high,4,1,0.25,others,-1.243135333
801,high,4,1,0.25,others,-0.493135333
802,high,4,1,0.25,others,-0.493135333
803,high,4,1,0.25,others,-0.493135333
804,high,4,1,0.25,others,-0.493135333
805,high,4,1,0.25,others,-1.243135333
806,high,4,1,0.25,others,-0.493135333
807,high,4,1,0.25,others,-0.493135333
808,high,4,1,0.25,others,-0.493135333
809,high,4,1,0.25,others,-1.243135333
810,high,4,1,0.25,others,-0.493135333
811,high,4,1,0.25,others,-0.493135333
812,high,4,1,0.25,others,-0.493135333
813,high,4,1,0.25,others,-3.352510452
814,high,4,1,0.25,others,-0.493135333
815,high,4,1,0.25,others,-3.352510452
816,high,4,1,0.25,others,-1.243135333
817,high,4,1,0.25,others,-1.243135333
818,high,4,1,0.25,others,-0.493135333
819,high,4,1,0.25,others,-0.493135333
820,high,4,1,0.25,others,-1.243135333
821,high,4,1,0.25,others,-1.243135333
822,high,4,1,0.25,others,-1.243135333
823,high,4,1,0.25,others,-3.352510452
824,high,4,1,0.25,others,-3.352510452
825,high,4,1,0.25,others,-0.493135333
826,high,4,1,0.25,others,-0.493135333
827,high,4,1,0.25,others,-0.493135333
828,high,4,1,0.25,others,-0.493135333
829,high,4,1,0.25,others,-0.493135333
830,high,4,1,0.25,others,-3.352510452
831,high,4,1,0.25,others,-0.493135333
832,high,4,1,0.25,others,-3.555635452
833,high,4,1,0.25,others,-3.290010452
834,high,4,1,0.25,others,-1.243135333
835,high,4,1,0.25,others,-0.493135333
836,high,4,1,0.25,others,-1.243135333
837,high,4,1,0.25,others,-1.243135333
838,high,4,1,0.25,others,-1.243135333
839,high,4,1,0.25,others,-0.493135333
840,high,4,1,0.25,others,-1.243135333
841,high,4,1,0.25,others,-0.493135333
842,high,4,1,0.25,others,-1.243135333
843,high,4,1,0.25,others,-0.493135333
844,high,4,1,0.25,others,-1.243135333
845,high,4,1,0.25,others,-1.243135333
846,high,4,1,0.25,others,-0.493135333
847,high,4,1,0.25,others,-0.493135333
848,high,4,1,0.25,others,-3.555635452
849,high,4,1,0.25,others,-0.493135333
850,high,4,1,0.25,others,-1.243135333
851,high,4,1,0.25,others,-0.493135333
852,high,4,1,0.25,others,-0.493135333
853,high,4,1,0.25,others,-0.493135333
854,high,4,1,0.25,others,-1.243135333
855,high,4,1,0.25,others,-0.493135333
856,high,4,1,0.25,others,-1.243135333
857,high,4,1,0.25,others,-0.493135333
858,high,4,1,0.25,others,-0.493135333
859,high,4,1,0.25,others,-3.290010452
860,high,4,1,0.25,others,-1.243135333
861,high,4,1,0.25,others,-3.290010452
862,high,4,1,0.25,others,-1.243135333
863,high,4,1,0.25,others,-0.493135333
864,high,4,1,0.25,others,-0.493135333
865,high,4,1,0.25,others,-1.243135333
866,high,4,1,0.25,others,-0.493135333
867,high,4,1,0.25,others,-1.243135333
868,high,4,1,0.25,others,-0.493135333
869,high,4,1,0.25,others,-0.493135333
870,high,4,1,0.25,others,-0.493135333
871,high,4,1,0.25,others,-0.493135333
872,high,4,1,0.25,others,-0.493135333
873,high,4,1,0.25,others,-3.555635452
874,high,4,1,0.25,others,-3.555635452
875,high,4,1,0.25,others,-0.493135333
876,high,4,1,0.25,others,-0.493135333
877,high,4,1,0.25,others,-3.352510452
878,high,4,1,0.25,others,-0.493135333
879,high,4,1,0.25,others,-0.493135333
880,high,4,1,0.25,others,-0.493135333
881,high,4,1,0.25,others,-0.493135333
882,high,4,1,0.25,others,-1.243135333
883,high,4,1,0.25,others,-0.493135333
884,high,4,1,0.25,others,-1.243135333
885,high,4,1,0.25,others,-0.493135333
886,high,4,1,0.25,others,-0.493135333
887,high,4,1,0.25,others,-3.290010452
888,high,4,1,0.25,others,-0.493135333
889,high,4,1,0.25,others,-0.493135333
890,high,4,1,0.25,others,-1.243135333
891,high,4,1,0.25,others,-1.243135333
892,high,4,1,0.25,others,-0.493135333
893,high,4,1,0.25,others,-0.493135333
894,high,4,1,0.25,others,-0.493135333
895,high,4,1,0.25,others,-0.493135333
896,high,4,1,0.25,others,-0.493135333
897,high,4,1,0.25,others,-0.493135333
898,high,4,1,0.25,others,-0.493135333
899,high,4,1,0.25,others,-0.493135333
900,high,3,1,0.33,others,-0.279115826
901,high,3,1,0.33,others,-0.279115826
902,high,3,1,0.33,others,-1.700990796
903,high,3,1,0.33,others,-1.700990796
904,high,3,1,0.33,others,-1.700990796
905,high,3,1,0.33,others,-1.700990796
906,high,3,1,0.33,others,-0.279115826
907,high,3,1,0.33,others,-0.279115826
908,high,3,1,0.33,others,-1.700990796
909,high,3,1,0.33,others,-3.450990915
910,high,3,1,0.33,others,-1.700990796
911,high,3,1,0.33,others,-0.279115826
912,high,3,1,0.33,others,-0.279115826
913,high,3,1,0.33,others,-0.279115826
914,high,3,1,0.33,others,-0.279115826
915,high,3,1,0.33,others,-1.700990796
916,high,3,1,0.33,others,-3.450990915
917,high,3,1,0.33,others,-1.700990796
918,high,3,1,0.33,others,-0.279115826
919,high,3,1,0.33,others,-0.279115826
920,high,3,1,0.33,others,-0.279115826
921,high,3,1,0.33,others,-1.700990796
922,high,3,1,0.33,others,-0.279115826
923,high,3,1,0.33,others,-0.279115826
924,high,3,1,0.33,others,-1.700990796
925,high,3,1,0.33,others,-1.700990796
926,high,3,1,0.33,others,-0.279115826
927,high,3,1,0.33,others,-3.450990915
928,high,3,1,0.33,others,-0.279115826
929,high,3,1,0.33,others,-0.279115826
930,high,3,1,0.33,others,-0.279115826
931,high,3,1,0.33,others,-1.700990796
932,high,3,1,0.33,others,-3.529115915
933,high,3,1,0.33,others,-0.279115826
934,high,3,1,0.33,others,-0.279115826
935,high,3,1,0.33,others,-0.279115826
936,high,3,1,0.33,others,-0.279115826
937,high,3,1,0.33,others,-0.279115826
938,high,3,1,0.33,others,-0.279115826
939,high,3,1,0.33,others,-1.700990796
940,high,3,1,0.33,others,-0.279115826
941,high,3,1,0.33,others,-1.700990796
942,high,3,1,0.33,others,-0.279115826
943,high,3,1,0.33,others,-0.279115826
944,high,3,1,0.33,others,-0.279115826
945,high,3,1,0.33,others,-0.279115826
946,high,3,1,0.33,others,-0.279115826
947,high,3,1,0.33,others,-0.279115826
948,high,3,1,0.33,others,-0.279115826
949,high,3,1,0.33,others,-1.700990796
950,high,3,1,0.33,others,-0.279115826
951,high,3,1,0.33,others,-0.279115826
952,high,3,1,0.33,others,-0.279115826
953,high,3,1,0.33,others,-0.279115826
954,high,3,1,0.33,others,-0.279115826
955,high,3,1,0.33,others,-0.279115826
956,high,3,1,0.33,others,-0.279115826
957,high,3,1,0.33,others,-1.700990796
958,high,3,1,0.33,others,-0.279115826
959,high,3,1,0.33,others,-0.279115826
960,high,3,1,0.33,others,-0.279115826
961,high,3,1,0.33,others,-0.279115826
962,high,3,1,0.33,others,-0.279115826
963,high,3,1,0.33,others,-0.279115826
964,high,3,1,0.33,others,-1.700990796
965,high,3,1,0.33,others,-0.279115826
966,high,3,1,0.33,others,-0.279115826
967,high,3,1,0.33,others,-0.279115826
968,high,3,1,0.33,others,-1.700990796
969,high,3,1,0.33,others,-0.279115826
970,high,3,1,0.33,others,-0.279115826
971,high,3,1,0.33,others,-0.279115826
972,high,3,1,0.33,others,-0.279115826
973,high,3,1,0.33,others,-1.700990796
974,high,3,1,0.33,others,-1.700990796
975,high,3,1,0.33,others,-0.279115826
976,high,3,1,0.33,others,-1.700990796
977,high,3,1,0.33,others,-0.279115826
978,high,3,1,0.33,others,-0.279115826
979,high,3,1,0.33,others,-0.279115826
980,high,3,1,0.33,others,-0.279115826
981,high,3,1,0.33,others,-0.279115826
982,high,3,1,0.33,others,-0.279115826
983,high,3,1,0.33,others,-1.700990796
984,high,3,1,0.33,others,-1.700990796
985,high,3,1,0.33,others,-0.279115826
986,high,3,1,0.33,others,-0.279115826
987,high,3,1,0.33,others,-1.700990796
988,high,3,1,0.33,others,-1.700990796
989,high,3,1,0.33,others,-0.279115826
990,high,3,1,0.33,others,-0.279115826
991,high,3,1,0.33,others,-0.279115826
992,high,3,1,0.33,others,-0.279115826
993,high,3,1,0.33,others,-0.279115826
994,high,3,1,0.33,others,-0.279115826
995,high,3,1,0.33,others,-0.279115826
996,high,3,1,0.33,others,-1.700990796
997,high,3,1,0.33,others,-1.700990796
998,high,3,1,0.33,others,-0.279115826
999,high,3,1,0.33,others,-3.529115915
1000,high,4,2,0.5,others,-0.503221989
1001,high,4,2,0.5,others,-0.503221989
1002,high,4,2,0.5,others,-0.503221989
1003,high,4,2,0.5,others,-0.503221989
1004,high,4,2,0.5,others,-1.237596989
1005,high,4,2,0.5,others,-0.503221989
1006,high,4,2,0.5,others,-0.503221989
1007,high,4,2,0.5,others,-0.503221989
1008,high,4,2,0.5,others,-0.503221989
1009,high,4,2,0.5,others,-0.503221989
1010,high,4,2,0.5,others,-0.503221989
1011,high,4,2,0.5,others,-1.237596989
1012,high,4,2,0.5,others,-1.237596989
1013,high,4,2,0.5,others,-1.237596989
1014,high,4,2,0.5,others,-1.237596989
1015,high,4,2,0.5,others,-0.503221989
1016,high,4,2,0.5,others,-0.503221989
1017,high,4,2,0.5,others,-3.331346989
1018,high,4,2,0.5,others,-0.503221989
1019,high,4,2,0.5,others,-1.237596989
1020,high,4,2,0.5,others,-1.237596989
1021,high,4,2,0.5,others,-1.237596989
1022,high,4,2,0.5,others,-1.237596989
1023,high,4,2,0.5,others,-0.503221989
1024,high,4,2,0.5,others,-1.237596989
1025,high,4,2,0.5,others,-1.237596989
1026,high,4,2,0.5,others,-0.503221989
1027,high,4,2,0.5,others,-0.503221989
1028,high,4,2,0.5,others,-0.503221989
1029,high,4,2,0.5,others,-3.331346989
1030,high,4,2,0.5,others,-0.503221989
1031,high,4,2,0.5,others,-0.503221989
1032,high,4,2,0.5,others,-0.503221989
1033,high,4,2,0.5,others,-0.503221989
1034,high,4,2,0.5,others,-0.503221989
1035,high,4,2,0.5,others,-0.503221989
1036,high,4,2,0.5,others,-0.503221989
1037,high,4,2,0.5,others,-1.237596989
1038,high,4,2,0.5,others,-3.331346989
1039,high,4,2,0.5,others,-0.503221989
1040,high,4,2,0.5,others,-0.503221989
1041,high,4,2,0.5,others,-3.456346989
1042,high,4,2,0.5,others,-0.503221989
1043,high,4,2,0.5,others,-1.237596989
1044,high,4,2,0.5,others,-0.503221989
1045,high,4,2,0.5,others,-0.503221989
1046,high,4,2,0.5,others,-0.503221989
1047,high,4,2,0.5,others,-0.503221989
1048,high,4,2,0.5,others,-0.503221989
1049,high,4,2,0.5,others,-0.503221989
1050,high,4,2,0.5,others,-0.503221989
1051,high,4,2,0.5,others,-1.237596989
1052,high,4,2,0.5,others,-0.503221989
1053,high,4,2,0.5,others,-0.503221989
1054,high,4,2,0.5,others,-0.503221989
1055,high,4,2,0.5,others,-1.237596989
1056,high,4,2,0.5,others,-3.456346989
1057,high,4,2,0.5,others,-0.503221989
1058,high,4,2,0.5,others,-1.237596989
1059,high,4,2,0.5,others,-0.503221989
1060,high,4,2,0.5,others,-1.237596989
1061,high,4,2,0.5,others,-0.503221989
1062,high,4,2,0.5,others,-0.503221989
1063,high,4,2,0.5,others,-1.237596989
1064,high,4,2,0.5,others,-1.237596989
1065,high,4,2,0.5,others,-1.237596989
1066,high,4,2,0.5,others,-0.503221989
1067,high,4,2,0.5,others,-0.503221989
1068,high,4,2,0.5,others,-1.237596989
1069,high,4,2,0.5,others,-0.503221989
1070,high,4,2,0.5,others,-1.237596989
1071,high,4,2,0.5,others,-1.237596989
1072,high,4,2,0.5,others,-0.503221989
1073,high,4,2,0.5,others,-1.237596989
1074,high,4,2,0.5,others,-0.503221989
1075,high,4,2,0.5,others,-0.503221989
1076,high,4,2,0.5,others,-0.503221989
1077,high,4,2,0.5,others,-0.503221989
1078,high,4,2,0.5,others,-0.503221989
1079,high,4,2,0.5,others,-3.268846989
1080,high,4,2,0.5,others,-0.503221989
1081,high,4,2,0.5,others,-1.237596989
1082,high,4,2,0.5,others,-0.503221989
1083,high,4,2,0.5,others,-0.503221989
1084,high,4,2,0.5,others,-0.503221989
1085,high,4,2,0.5,others,-0.503221989
1086,high,4,2,0.5,others,-0.503221989
1087,high,4,2,0.5,others,-0.503221989
1088,high,4,2,0.5,others,-0.503221989
1089,high,4,2,0.5,others,-3.331346989
1090,high,4,2,0.5,others,-3.331346989
1091,high,4,2,0.5,others,-0.503221989
1092,high,4,2,0.5,others,-0.503221989
1093,high,4,2,0.5,others,-1.237596989
1094,high,4,2,0.5,others,-0.503221989
1095,high,4,2,0.5,others,-1.237596989
1096,high,4,2,0.5,others,-1.237596989
1097,high,4,2,0.5,others,-3.331346989
1098,high,4,2,0.5,others,-0.503221989
1099,high,4,2,0.5,others,-0.503221989
1100,high,3,2,0.67,others,-0.311029017
1101,high,3,2,0.67,others,-0.311029017
1102,high,3,2,0.67,others,-0.311029017
1103,high,3,2,0.67,others,-1.607903957
1104,high,3,2,0.67,others,-0.311029017
1105,high,3,2,0.67,others,-0.311029017
1106,high,3,2,0.67,others,-1.607903957
1107,high,3,2,0.67,others,-0.311029017
1108,high,3,2,0.67,others,-0.311029017
1109,high,3,2,0.67,others,-0.311029017
1110,high,3,2,0.67,others,-1.607903957
1111,high,3,2,0.67,others,-0.311029017
1112,high,3,2,0.67,others,-0.311029017
1113,high,3,2,0.67,others,-0.311029017
1114,high,3,2,0.67,others,-3.436028957
1115,high,3,2,0.67,others,-0.311029017
1116,high,3,2,0.67,others,-0.311029017
1117,high,3,2,0.67,others,-0.311029017
1118,high,3,2,0.67,others,-0.311029017
1119,high,3,2,0.67,others,-0.311029017
1120,high,3,2,0.67,others,-0.311029017
1121,high,3,2,0.67,others,-0.311029017
1122,high,3,2,0.67,others,-0.311029017
1123,high,3,2,0.67,others,-0.311029017
1124,high,3,2,0.67,others,-0.311029017
1125,high,3,2,0.67,others,-0.311029017
1126,high,3,2,0.67,others,-0.311029017
1127,high,3,2,0.67,others,-3.357903957
1128,high,3,2,0.67,others,-0.311029017
1129,high,3,2,0.67,others,-1.607903957
1130,high,3,2,0.67,others,-0.311029017
1131,high,3,2,0.67,others,-0.311029017
1132,high,3,2,0.67,others,-0.311029017
1133,high,3,2,0.67,others,-0.311029017
1134,high,3,2,0.67,others,-0.311029017
1135,high,3,2,0.67,others,-0.311029017
1136,high,3,2,0.67,others,-1.607903957
1137,high,3,2,0.67,others,-0.311029017
1138,high,3,2,0.67,others,-0.311029017
1139,high,3,2,0.67,others,-0.311029017
1140,high,3,2,0.67,others,-1.607903957
1141,high,3,2,0.67,others,-0.311029017
1142,high,3,2,0.67,others,-1.607903957
1143,high,3,2,0.67,others,-0.311029017
1144,high,3,2,0.67,others,-0.311029017
1145,high,3,2,0.67,others,-0.311029017
1146,high,3,2,0.67,others,-3.357903957
1147,high,3,2,0.67,others,-3.436028957
1148,high,3,2,0.67,others,-0.311029017
1149,high,3,2,0.67,others,-0.311029017
1150,high,3,2,0.67,others,-1.607903957
1151,high,3,2,0.67,others,-0.311029017
1152,high,3,2,0.67,others,-0.311029017
1153,high,3,2,0.67,others,-0.311029017
1154,high,3,2,0.67,others,-0.311029017
1155,high,3,2,0.67,others,-0.311029017
1156,high,3,2,0.67,others,-0.311029017
1157,high,3,2,0.67,others,-1.607903957
1158,high,3,2,0.67,others,-3.357903957
1159,high,3,2,0.67,others,-0.311029017
1160,high,3,2,0.67,others,-1.607903957
1161,high,3,2,0.67,others,-0.311029017
1162,high,3,2,0.67,others,-1.607903957
1163,high,3,2,0.67,others,-0.311029017
1164,high,3,2,0.67,others,-0.311029017
1165,high,3,2,0.67,others,-1.607903957
1166,high,3,2,0.67,others,-1.607903957
1167,high,3,2,0.67,others,-1.607903957
1168,high,3,2,0.67,others,-0.311029017
1169,high,3,2,0.67,others,-0.311029017
1170,high,3,2,0.67,others,-1.607903957
1171,high,3,2,0.67,others,-0.311029017
1172,high,3,2,0.67,others,-0.311029017
1173,high,3,2,0.67,others,-0.311029017
1174,high,3,2,0.67,others,-0.311029017
1175,high,3,2,0.67,others,-3.436028957
1176,high,3,2,0.67,others,-0.311029017
1177,high,3,2,0.67,others,-0.311029017
1178,high,3,2,0.67,others,-0.311029017
1179,high,3,2,0.67,others,-0.311029017
1180,high,3,2,0.67,others,-0.311029017
1181,high,3,2,0.67,others,-3.436028957
1182,high,3,2,0.67,others,-1.607903957
1183,high,3,2,0.67,others,-0.311029017
1184,high,3,2,0.67,others,-0.311029017
1185,high,3,2,0.67,others,-0.311029017
1186,high,3,2,0.67,others,-0.311029017
1187,high,3,2,0.67,others,-0.311029017
1188,high,3,2,0.67,others,-0.311029017
1189,high,3,2,0.67,others,-0.311029017
1190,high,3,2,0.67,others,-0.311029017
1191,high,3,2,0.67,others,-0.311029017
1192,high,3,2,0.67,others,-0.311029017
1193,high,3,2,0.67,others,-0.311029017
1194,high,3,2,0.67,others,-0.311029017
1195,high,3,2,0.67,others,-3.436028957
1196,high,3,2,0.67,others,-0.311029017
1197,high,3,2,0.67,others,-0.311029017
1198,high,3,2,0.67,others,-0.311029017
1199,high,3,2,0.67,others,-0.311029017
1200,high,4,3,0.75,others,-0.534847617
1201,high,4,3,0.75,others,-0.534847617
1202,high,4,3,0.75,others,-1.191097617
1203,high,4,3,0.75,others,-0.534847617
1204,high,4,3,0.75,others,-0.534847617
1205,high,4,3,0.75,others,-0.534847617
1206,high,4,3,0.75,others,-0.534847617
1207,high,4,3,0.75,others,-0.534847617
1208,high,4,3,0.75,others,-0.534847617
1209,high,4,3,0.75,others,-0.534847617
1210,high,4,3,0.75,others,-0.534847617
1211,high,4,3,0.75,others,-0.534847617
1212,high,4,3,0.75,others,-3.284847736
1213,high,4,3,0.75,others,-1.191097617
1214,high,4,3,0.75,others,-1.191097617
1215,high,4,3,0.75,others,-1.191097617
1216,high,4,3,0.75,others,-0.534847617
1217,high,4,3,0.75,others,-0.534847617
1218,high,4,3,0.75,others,-0.534847617
1219,high,4,3,0.75,others,-0.534847617
1220,high,4,3,0.75,others,-1.191097617
1221,high,4,3,0.75,others,-1.191097617
1222,high,4,3,0.75,others,-1.191097617
1223,high,4,3,0.75,others,-3.284847736
1224,high,4,3,0.75,others,-0.534847617
1225,high,4,3,0.75,others,-1.191097617
1226,high,4,3,0.75,others,-0.534847617
1227,high,4,3,0.75,others,-3.222347736
1228,high,4,3,0.75,others,-3.409847736
1229,high,4,3,0.75,others,-3.222347736
1230,high,4,3,0.75,others,-0.534847617
1231,high,4,3,0.75,others,-0.534847617
1232,high,4,3,0.75,others,-0.534847617
1233,high,4,3,0.75,others,-0.534847617
1234,high,4,3,0.75,others,-3.409847736
1235,high,4,3,0.75,others,-0.534847617
1236,high,4,3,0.75,others,-0.534847617
1237,high,4,3,0.75,others,-0.534847617
1238,high,4,3,0.75,others,-0.534847617
1239,high,4,3,0.75,others,-1.191097617
1240,high,4,3,0.75,others,-0.534847617
1241,high,4,3,0.75,others,-0.534847617
1242,high,4,3,0.75,others,-0.534847617
1243,high,4,3,0.75,others,-1.191097617
1244,high,4,3,0.75,others,-3.409847736
1245,high,4,3,0.75,others,-0.534847617
1246,high,4,3,0.75,others,-1.191097617
1247,high,4,3,0.75,others,-0.534847617
1248,high,4,3,0.75,others,-0.534847617
1249,high,4,3,0.75,others,-1.191097617
1250,high,4,3,0.75,others,-1.191097617
1251,high,4,3,0.75,others,-1.191097617
1252,high,4,3,0.75,others,-0.534847617
1253,high,4,3,0.75,others,-0.534847617
1254,high,4,3,0.75,others,-0.534847617
1255,high,4,3,0.75,others,-3.284847736
1256,high,4,3,0.75,others,-0.534847617
1257,high,4,3,0.75,others,-0.534847617
1258,high,4,3,0.75,others,-3.409847736
1259,high,4,3,0.75,others,-0.534847617
1260,high,4,3,0.75,others,-0.534847617
1261,high,4,3,0.75,others,-0.534847617
1262,high,4,3,0.75,others,-0.534847617
1263,high,4,3,0.75,others,-1.191097617
1264,high,4,3,0.75,others,-0.534847617
1265,high,4,3,0.75,others,-0.534847617
1266,high,4,3,0.75,others,-1.191097617
1267,high,4,3,0.75,others,-0.534847617
1268,high,4,3,0.75,others,-0.534847617
1269,high,4,3,0.75,others,-0.534847617
1270,high,4,3,0.75,others,-3.284847736
1271,high,4,3,0.75,others,-0.534847617
1272,high,4,3,0.75,others,-1.191097617
1273,high,4,3,0.75,others,-0.534847617
1274,high,4,3,0.75,others,-1.191097617
1275,high,4,3,0.75,others,-3.222347736
1276,high,4,3,0.75,others,-1.191097617
1277,high,4,3,0.75,others,-1.191097617
1278,high,4,3,0.75,others,-0.534847617
1279,high,4,3,0.75,others,-0.534847617
1280,high,4,3,0.75,others,-0.534847617
1281,high,4,3,0.75,others,-1.191097617
1282,high,4,3,0.75,others,-1.191097617
1283,high,4,3,0.75,others,-0.534847617
1284,high,4,3,0.75,others,-0.534847617
1285,high,4,3,0.75,others,-0.534847617
1286,high,4,3,0.75,others,-0.534847617
1287,high,4,3,0.75,others,-0.534847617
1288,high,4,3,0.75,others,-0.534847617
1289,high,4,3,0.75,others,-3.222347736
1290,high,4,3,0.75,others,-1.191097617
1291,high,4,3,0.75,others,-0.534847617
1292,high,4,3,0.75,others,-1.191097617
1293,high,4,3,0.75,others,-0.534847617
1294,high,4,3,0.75,others,-0.534847617
1295,high,4,3,0.75,others,-1.191097617
1296,high,4,3,0.75,others,-0.534847617
1297,high,4,3,0.75,others,-1.191097617
1298,high,4,3,0.75,others,-3.284847736
1299,high,4,3,0.75,others,-3.222347736
1300,high,2,2,1,others,-0.29574433
1301,high,2,2,1,others,-0.29574433
1302,high,2,2,1,others,-0.29574433
1303,high,2,2,1,others,-0.29574433
1304,high,2,2,1,others,-1.6394943
1305,high,2,2,1,others,-0.29574433
1306,high,2,2,1,others,-1.6394943
1307,high,2,2,1,others,-0.29574433
1308,high,2,2,1,others,-0.29574433
1309,high,2,2,1,others,-0.29574433
1310,high,2,2,1,others,-1.6394943
1311,high,2,2,1,others,-0.29574433
1312,high,2,2,1,others,-0.29574433
1313,high,2,2,1,others,-0.29574433
1314,high,2,2,1,others,-1.6394943
1315,high,2,2,1,others,-0.29574433
1316,high,2,2,1,others,-0.29574433
1317,high,2,2,1,others,-1.6394943
1318,high,2,2,1,others,-0.29574433
1319,high,2,2,1,others,-3.514494419
1320,high,2,2,1,others,-0.29574433
1321,high,2,2,1,others,-0.29574433
1322,high,2,2,1,others,-0.29574433
1323,high,2,2,1,others,-0.29574433
1324,high,2,2,1,others,-0.29574433
1325,high,2,2,1,others,-1.6394943
1326,high,2,2,1,others,-1.6394943
1327,high,2,2,1,others,-0.29574433
1328,high,2,2,1,others,-1.6394943
1329,high,2,2,1,others,-0.29574433
1330,high,2,2,1,others,-0.29574433
1331,high,2,2,1,others,-1.6394943
1332,high,2,2,1,others,-0.29574433
1333,high,2,2,1,others,-0.29574433
1334,high,2,2,1,others,-0.29574433
1335,high,2,2,1,others,-1.6394943
1336,high,2,2,1,others,-0.29574433
1337,high,2,2,1,others,-0.29574433
1338,high,2,2,1,others,-1.6394943
1339,high,2,2,1,others,-0.29574433
1340,high,2,2,1,others,-1.6394943
1341,high,2,2,1,others,-0.29574433
1342,high,2,2,1,others,-1.6394943
1343,high,2,2,1,others,-0.29574433
