,uncertainty,access,observation,condition,generated_answer,generated_answer_logprob
893,high,4,1,0.25,others,-0.696869016
895,high,4,1,0.25,others,-3.220306396
896,high,4,1,0.25,others,-0.696869016
899,high,4,1,0.25,others,-3.868743896
901,high,3,1,0.33,others,-2.675650597
902,high,3,1,0.33,others,-0.691275656
903,high,3,1,0.33,others,-0.691275656
904,high,3,1,0.33,others,-0.691275656
905,high,3,1,0.33,others,-0.691275656
906,high,3,1,0.33,others,-3.574088097
907,high,3,1,0.33,others,-0.691275656
908,high,3,1,0.33,others,-0.691275656
909,high,3,1,0.33,others,-0.691275656
910,high,3,1,0.33,others,-2.925650597
911,high,3,1,0.33,others,-2.925650597
912,high,3,1,0.33,others,-0.691275656
913,high,3,1,0.33,others,-0.691275656
914,high,3,1,0.33,others,-0.691275656
915,high,3,1,0.33,others,-2.675650597
917,high,3,1,0.33,others,-0.691275656
918,high,3,1,0.33,others,-0.691275656
919,high,3,1,0.33,others,-0.691275656
921,high,3,1,0.33,others,-4.495963097
922,high,3,1,0.33,others,-2.925650597
923,high,3,1,0.33,others,-0.691275656
924,high,3,1,0.33,others,-0.691275656
925,high,3,1,0.33,others,-3.214713097
926,high,3,1,0.33,others,-0.691275656
927,high,3,1,0.33,others,-0.691275656
929,high,3,1,0.33,others,-0.691275656
930,high,3,1,0.33,others,-0.691275656
932,high,3,1,0.33,others,-0.691275656
933,high,3,1,0.33,others,-4.495963097
934,high,3,1,0.33,others,-2.675650597
936,high,3,1,0.33,others,-0.691275656
937,high,3,1,0.33,others,-3.214713097
939,high,3,1,0.33,others,-2.925650597
941,high,3,1,0.33,others,-0.691275656
942,high,3,1,0.33,others,-0.691275656
943,high,3,1,0.33,others,-0.691275656
945,high,3,1,0.33,others,-0.691275656
946,high,3,1,0.33,others,-0.691275656
947,high,3,1,0.33,others,-0.691275656
949,high,3,1,0.33,others,-0.691275656
950,high,3,1,0.33,others,-0.691275656
951,high,3,1,0.33,others,-2.925650597
952,high,3,1,0.33,others,-0.691275656
953,high,3,1,0.33,others,-4.285025597
957,high,3,1,0.33,others,-0.691275656
958,high,3,1,0.33,others,-0.691275656
959,high,3,1,0.33,others,-2.925650597
960,high,3,1,0.33,others,-0.691275656
962,high,3,1,0.33,others,-0.691275656
964,high,3,1,0.33,others,-4.206900597
965,high,3,1,0.33,others,-0.691275656
966,high,3,1,0.33,others,-0.691275656
968,high,3,1,0.33,others,-4.495963097
969,high,3,1,0.33,others,-2.675650597
970,high,3,1,0.33,others,-4.206900597
971,high,3,1,0.33,others,-0.691275656
972,high,3,1,0.33,others,-0.691275656
973,high,3,1,0.33,others,-3.214713097
974,high,3,1,0.33,others,-0.691275656
975,high,3,1,0.33,others,-0.691275656
976,high,3,1,0.33,others,-3.574088097
977,high,3,1,0.33,others,-0.691275656
979,high,3,1,0.33,others,-0.691275656
980,high,3,1,0.33,others,-0.691275656
981,high,3,1,0.33,others,-2.925650597
983,high,3,1,0.33,others,-0.691275656
984,high,3,1,0.33,others,-0.691275656
985,high,3,1,0.33,others,-0.691275656
986,high,3,1,0.33,others,-0.691275656
987,high,3,1,0.33,others,-0.691275656
988,high,3,1,0.33,others,-0.691275656
989,high,3,1,0.33,others,-0.691275656
990,high,3,1,0.33,others,-0.691275656
991,high,3,1,0.33,others,-4.410025597
993,high,3,1,0.33,others,-0.691275656
994,high,3,1,0.33,others,-0.691275656
996,high,3,1,0.33,others,-0.691275656
997,high,3,1,0.33,others,-3.214713097
999,high,3,1,0.33,others,-3.214713097
1000,high,4,2,0.5,others,-0.70610404
1001,high,4,2,0.5,others,-3.53422904
1002,high,4,2,0.5,others,-0.70610404
1003,high,4,2,0.5,others,-0.70610404
1004,high,4,2,0.5,others,-0.70610404
1007,high,4,2,0.5,others,-0.70610404
1008,high,4,2,0.5,others,-2.69829154
1009,high,4,2,0.5,others,-0.70610404
1010,high,4,2,0.5,others,-4.424854279
1011,high,4,2,0.5,others,-0.70610404
1012,high,4,2,0.5,others,-0.70610404
1013,high,4,2,0.5,others,-2.69829154
1014,high,4,2,0.5,others,-0.70610404
1015,high,4,2,0.5,others,-0.70610404
1016,high,4,2,0.5,others,-0.70610404
1017,high,4,2,0.5,others,-3.53422904
1019,high,4,2,0.5,others,-0.70610404
1022,high,4,2,0.5,others,-0.70610404
1023,high,4,2,0.5,others,-0.70610404
1025,high,4,2,0.5,others,-0.70610404
1027,high,4,2,0.5,others,-4.424854279
1030,high,4,2,0.5,others,-0.70610404
1031,high,4,2,0.5,others,-0.70610404
1032,high,4,2,0.5,others,-0.70610404
1033,high,4,2,0.5,others,-0.70610404
1034,high,4,2,0.5,others,-0.70610404
1035,high,4,2,0.5,others,-0.70610404
1036,high,4,2,0.5,others,-0.70610404
1037,high,4,2,0.5,others,-0.70610404
1038,high,4,2,0.5,others,-3.89360404
1039,high,4,2,0.5,others,-0.70610404
1040,high,4,2,0.5,others,-0.70610404
1042,high,4,2,0.5,others,-0.70610404
1043,high,4,2,0.5,others,-0.70610404
1044,high,4,2,0.5,others,-2.69829154
1048,high,4,2,0.5,others,-0.70610404
1052,high,4,2,0.5,others,-0.70610404
1055,high,4,2,0.5,others,-0.70610404
1056,high,4,2,0.5,others,-4.268604279
1057,high,4,2,0.5,others,-3.53422904
1060,high,4,2,0.5,others,-0.70610404
1061,high,4,2,0.5,others,-0.70610404
1062,high,4,2,0.5,others,-0.70610404
1063,high,4,2,0.5,others,-0.70610404
1064,high,4,2,0.5,others,-3.20610404
1065,high,4,2,0.5,others,-3.89360404
1066,high,4,2,0.5,others,-0.70610404
1067,high,4,2,0.5,others,-0.70610404
1068,high,4,2,0.5,others,-0.70610404
1070,high,4,2,0.5,others,-0.70610404
1072,high,4,2,0.5,others,-3.53422904
1073,high,4,2,0.5,others,-0.70610404
1074,high,4,2,0.5,others,-4.268604279
1075,high,4,2,0.5,others,-0.70610404
1076,high,4,2,0.5,others,-3.89360404
1078,high,4,2,0.5,others,-0.70610404
1081,high,4,2,0.5,others,-0.70610404
1082,high,4,2,0.5,others,-0.70610404
1085,high,4,2,0.5,others,-0.70610404
1086,high,4,2,0.5,others,-0.70610404
1087,high,4,2,0.5,others,-3.53422904
1089,high,4,2,0.5,others,-0.70610404
1090,high,4,2,0.5,others,-3.20610404
1091,high,4,2,0.5,others,-0.70610404
1093,high,4,2,0.5,others,-0.70610404
1094,high,4,2,0.5,others,-0.70610404
1095,high,4,2,0.5,others,-0.70610404
1096,high,4,2,0.5,others,-3.20610404
1098,high,4,2,0.5,others,-3.20610404
1100,high,3,2,0.67,others,-0.694746912
1103,high,3,2,0.67,others,-0.694746912
1104,high,3,2,0.67,others,-0.694746912
1106,high,3,2,0.67,others,-4.421309471
1108,high,3,2,0.67,others,-0.694746912
1109,high,3,2,0.67,others,-3.210371971
1110,high,3,2,0.67,others,-0.694746912
1111,high,3,2,0.67,others,-0.694746912
1112,high,3,2,0.67,others,-2.694746971
1114,high,3,2,0.67,others,-0.694746912
1115,high,3,2,0.67,others,-0.694746912
1116,high,3,2,0.67,others,-2.905684471
1119,high,3,2,0.67,others,-2.694746971
1120,high,3,2,0.67,others,-0.694746912
1122,high,3,2,0.67,others,-0.694746912
1123,high,3,2,0.67,others,-4.468184471
1124,high,3,2,0.67,others,-0.694746912
1126,high,3,2,0.67,others,-0.694746912
1127,high,3,2,0.67,others,-0.694746912
1128,high,3,2,0.67,others,-2.694746971
1129,high,3,2,0.67,others,-2.905684471
1130,high,3,2,0.67,others,-0.694746912
1131,high,3,2,0.67,others,-0.694746912
1132,high,3,2,0.67,others,-0.694746912
1133,high,3,2,0.67,others,-2.905684471
1134,high,3,2,0.67,others,-0.694746912
1135,high,3,2,0.67,others,-4.296309471
1136,high,3,2,0.67,others,-2.694746971
1137,high,3,2,0.67,others,-2.905684471
1138,high,3,2,0.67,others,-0.694746912
1139,high,3,2,0.67,others,-0.694746912
1140,high,3,2,0.67,others,-0.694746912
1143,high,3,2,0.67,others,-0.694746912
1144,high,3,2,0.67,others,-0.694746912
1145,high,3,2,0.67,others,-3.538496971
1146,high,3,2,0.67,others,-0.694746912
1147,high,3,2,0.67,others,-2.694746971
1148,high,3,2,0.67,others,-2.694746971
1149,high,3,2,0.67,others,-0.694746912
1150,high,3,2,0.67,others,-0.694746912
1151,high,3,2,0.67,others,-4.179121971
1152,high,3,2,0.67,others,-0.694746912
1153,high,3,2,0.67,others,-2.694746971
1154,high,3,2,0.67,others,-0.694746912
1156,high,3,2,0.67,others,-3.210371971
1157,high,3,2,0.67,others,-2.905684471
1158,high,3,2,0.67,others,-0.694746912
1160,high,3,2,0.67,others,-3.538496971
1161,high,3,2,0.67,others,-3.538496971
1162,high,3,2,0.67,others,-2.694746971
1163,high,3,2,0.67,others,-0.694746912
1164,high,3,2,0.67,others,-4.179121971
1165,high,3,2,0.67,others,-0.694746912
1168,high,3,2,0.67,others,-0.694746912
1170,high,3,2,0.67,others,-0.694746912
1172,high,3,2,0.67,others,-0.694746912
1174,high,3,2,0.67,others,-3.210371971
1175,high,3,2,0.67,others,-0.694746912
1176,high,3,2,0.67,others,-2.905684471
1177,high,3,2,0.67,others,-0.694746912
1178,high,3,2,0.67,others,-2.905684471
1179,high,3,2,0.67,others,-4.179121971
1181,high,3,2,0.67,others,-3.210371971
1182,high,3,2,0.67,others,-0.694746912
1183,high,3,2,0.67,others,-2.694746971
1184,high,3,2,0.67,others,-0.694746912
1186,high,3,2,0.67,others,-0.694746912
1187,high,3,2,0.67,others,-0.694746912
1188,high,3,2,0.67,others,-0.694746912
1189,high,3,2,0.67,others,-2.694746971
1190,high,3,2,0.67,others,-0.694746912
1191,high,3,2,0.67,others,-0.694746912
1192,high,3,2,0.67,others,-0.694746912
1193,high,3,2,0.67,others,-3.210371971
1194,high,3,2,0.67,others,-0.694746912
1195,high,3,2,0.67,others,-0.694746912
1196,high,3,2,0.67,others,-0.694746912
1197,high,3,2,0.67,others,-3.210371971
1198,high,3,2,0.67,others,-0.694746912
1199,high,3,2,0.67,others,-0.694746912
1200,high,4,3,0.75,others,-0.7144472
1201,high,4,3,0.75,others,-0.7144472
1202,high,4,3,0.75,others,-0.7144472
1203,high,4,3,0.75,others,-2.88632226
1204,high,4,3,0.75,others,-4.456634521
1205,high,4,3,0.75,others,-0.7144472
1209,high,4,3,0.75,others,-0.7144472
1210,high,4,3,0.75,others,-0.7144472
1212,high,4,3,0.75,others,-0.7144472
1213,high,4,3,0.75,others,-0.7144472
1214,high,4,3,0.75,others,-2.88632226
1215,high,4,3,0.75,others,-0.7144472
1217,high,4,3,0.75,others,-0.7144472
1218,high,4,3,0.75,others,-3.53475976
1219,high,4,3,0.75,others,-2.72225976
1221,high,4,3,0.75,others,-0.7144472
1222,high,4,3,0.75,others,-0.7144472
1223,high,4,3,0.75,others,-0.7144472
1224,high,4,3,0.75,others,-0.7144472
1227,high,4,3,0.75,others,-2.72225976
1228,high,4,3,0.75,others,-0.7144472
1229,high,4,3,0.75,others,-2.88632226
1231,high,4,3,0.75,others,-2.72225976
1232,high,4,3,0.75,others,-0.7144472
1233,high,4,3,0.75,others,-0.7144472
1234,high,4,3,0.75,others,-0.7144472
1235,high,4,3,0.75,others,-0.7144472
1236,high,4,3,0.75,others,-0.7144472
1237,high,4,3,0.75,others,-0.7144472
1239,high,4,3,0.75,others,-0.7144472
1240,high,4,3,0.75,others,-4.167572021
1241,high,4,3,0.75,others,-0.7144472
1242,high,4,3,0.75,others,-0.7144472
1243,high,4,3,0.75,others,-2.88632226
1244,high,4,3,0.75,others,-3.20663476
1245,high,4,3,0.75,others,-3.53475976
1246,high,4,3,0.75,others,-0.7144472
1247,high,4,3,0.75,others,-2.88632226
1248,high,4,3,0.75,others,-2.72225976
1249,high,4,3,0.75,others,-0.7144472
1250,high,4,3,0.75,others,-3.20663476
1251,high,4,3,0.75,others,-0.7144472
1252,high,4,3,0.75,others,-2.88632226
1253,high,4,3,0.75,others,-3.53475976
1254,high,4,3,0.75,others,-2.72225976
1255,high,4,3,0.75,others,-2.72225976
1256,high,4,3,0.75,others,-0.7144472
1257,high,4,3,0.75,others,-2.88632226
1258,high,4,3,0.75,others,-0.7144472
1259,high,4,3,0.75,others,-3.20663476
1262,high,4,3,0.75,others,-0.7144472
1263,high,4,3,0.75,others,-0.7144472
1264,high,4,3,0.75,others,-0.7144472
1265,high,4,3,0.75,others,-0.7144472
1266,high,4,3,0.75,others,-0.7144472
1268,high,4,3,0.75,others,-0.7144472
1269,high,4,3,0.75,others,-0.7144472
1270,high,4,3,0.75,others,-3.53475976
1271,high,4,3,0.75,others,-4.167572021
1272,high,4,3,0.75,others,-4.167572021
1274,high,4,3,0.75,others,-4.261322021
1276,high,4,3,0.75,others,-0.7144472
1278,high,4,3,0.75,others,-0.7144472
1279,high,4,3,0.75,others,-0.7144472
1281,high,4,3,0.75,others,-3.20663476
1283,high,4,3,0.75,others,-4.261322021
1284,high,4,3,0.75,others,-0.7144472
1285,high,4,3,0.75,others,-0.7144472
1286,high,4,3,0.75,others,-0.7144472
1288,high,4,3,0.75,others,-3.53475976
1289,high,4,3,0.75,others,-0.7144472
1290,high,4,3,0.75,others,-0.7144472
1291,high,4,3,0.75,others,-0.7144472
1292,high,4,3,0.75,others,-0.7144472
1294,high,4,3,0.75,others,-3.20663476
1295,high,4,3,0.75,others,-2.88632226
1296,high,4,3,0.75,others,-0.7144472
1297,high,4,3,0.75,others,-0.7144472
1299,high,4,3,0.75,others,-0.7144472
1300,high,2,2,1,others,-0.704994559
1302,high,2,2,1,others,-0.704994559
1304,high,2,2,1,others,-0.704994559
1305,high,2,2,1,others,-2.697182178
1307,high,2,2,1,others,-0.704994559
1308,high,2,2,1,others,-3.220619678
1310,high,2,2,1,others,-0.704994559
1311,high,2,2,1,others,-3.509682178
1312,high,2,2,1,others,-0.704994559
1313,high,2,2,1,others,-2.697182178
1315,high,2,2,1,others,-0.704994559
1317,high,2,2,1,others,-2.697182178
1318,high,2,2,1,others,-0.704994559
1319,high,2,2,1,others,-0.704994559
1322,high,2,2,1,others,-0.704994559
1324,high,2,2,1,others,-2.697182178
1326,high,2,2,1,others,-0.704994559
1327,high,2,2,1,others,-0.704994559
1328,high,2,2,1,others,-0.704994559
1329,high,2,2,1,others,-2.908119678
1330,high,2,2,1,others,-0.704994559
1331,high,2,2,1,others,-2.697182178
1332,high,2,2,1,others,-2.697182178
1334,high,2,2,1,others,-0.704994559
1335,high,2,2,1,others,-2.908119678
1336,high,2,2,1,others,-0.704994559
1338,high,2,2,1,others,-3.220619678
1339,high,2,2,1,others,-2.908119678
1340,high,2,2,1,others,-0.704994559
1341,high,2,2,1,others,-2.908119678
1343,high,2,2,1,others,-3.220619678
1344,high,2,2,1,others,-0.704994559
1345,high,2,2,1,others,-2.697182178
1348,high,2,2,1,others,-2.697182178
1349,high,2,2,1,others,-4.181557178
1350,high,2,2,1,others,-0.704994559
1351,high,2,2,1,others,-2.697182178
1352,high,2,2,1,others,-3.509682178
1353,high,2,2,1,others,-4.447182178
1354,high,2,2,1,others,-4.353432178
1357,high,2,2,1,others,-2.908119678
1358,high,2,2,1,others,-0.704994559
1361,high,2,2,1,others,-0.704994559
1362,high,2,2,1,others,-0.704994559
1365,high,2,2,1,others,-0.704994559
1367,high,2,2,1,others,-0.704994559
1368,high,2,2,1,others,-0.704994559
1369,high,2,2,1,others,-2.908119678
1370,high,2,2,1,others,-0.704994559
1371,high,2,2,1,others,-4.181557178
1372,high,2,2,1,others,-0.704994559
1374,high,2,2,1,others,-2.697182178
1375,high,2,2,1,others,-3.908119678
1376,high,2,2,1,others,-0.704994559
1377,high,2,2,1,others,-2.908119678
1378,high,2,2,1,others,-0.704994559
1379,high,2,2,1,others,-0.704994559
1380,high,2,2,1,others,-0.704994559
1381,high,2,2,1,others,-0.704994559
1382,high,2,2,1,others,-0.704994559
1383,high,2,2,1,others,-0.704994559
1385,high,2,2,1,others,-3.509682178
1386,high,2,2,1,others,-2.908119678
1387,high,2,2,1,others,-0.704994559
1388,high,2,2,1,others,-0.704994559
1390,high,2,2,1,others,-2.908119678
1391,high,2,2,1,others,-0.704994559
1393,high,2,2,1,others,-0.704994559
1394,high,2,2,1,others,-0.704994559
1395,high,2,2,1,others,-0.704994559
1396,high,2,2,1,others,-0.704994559
1397,high,2,2,1,others,-0.704994559
11,low,10,0,0,certainly not,-2.269673586
12,low,10,0,0,certainly not,-2.269673586
17,low,10,0,0,certainly not,-2.269673586
19,low,10,0,0,certainly not,-2.269673586
28,low,10,0,0,certainly not,-2.269673586
39,low,10,0,0,certainly not,-2.269673586
45,low,10,0,0,certainly not,-2.269673586
46,low,10,0,0,certainly not,-2.269673586
48,low,10,0,0,certainly not,-2.269673586
53,low,10,0,0,certainly not,-2.269673586
71,low,10,0,0,certainly not,-2.269673586
83,low,10,0,0,certainly not,-2.269673586
92,low,10,0,0,certainly not,-2.269673586
93,low,10,0,0,certainly not,-2.269673586
108,low,8,2,0.25,certainly not,-2.266948938
125,low,8,2,0.25,certainly not,-2.266948938
138,low,8,2,0.25,certainly not,-2.266948938
143,low,8,2,0.25,certainly not,-2.266948938
167,low,8,2,0.25,certainly not,-2.266948938
174,low,8,2,0.25,certainly not,-2.266948938
211,low,9,3,0.33,certainly not,-2.270896435
219,low,9,3,0.33,certainly not,-2.270896435
220,low,9,3,0.33,certainly not,-2.270896435
228,low,9,3,0.33,certainly not,-2.270896435
239,low,9,3,0.33,certainly not,-2.270896435
257,low,9,3,0.33,certainly not,-2.270896435
259,low,9,3,0.33,certainly not,-2.270896435
264,low,9,3,0.33,certainly not,-2.270896435
269,low,9,3,0.33,certainly not,-2.270896435
270,low,9,3,0.33,certainly not,-2.270896435
279,low,9,3,0.33,certainly not,-2.270896435
292,low,9,3,0.33,certainly not,-2.270896435
297,low,9,3,0.33,certainly not,-2.270896435
301,low,8,4,0.5,certainly not,-2.26541543
305,low,8,4,0.5,certainly not,-2.26541543
308,low,8,4,0.5,certainly not,-2.26541543
311,low,8,4,0.5,certainly not,-2.26541543
331,low,8,4,0.5,certainly not,-2.26541543
345,low,8,4,0.5,certainly not,-2.26541543
388,low,8,4,0.5,certainly not,-2.26541543
407,low,9,6,0.67,certainly not,-2.27302599
413,low,9,6,0.67,certainly not,-2.27302599
427,low,9,6,0.67,certainly not,-2.27302599
429,low,9,6,0.67,certainly not,-2.27302599
455,low,9,6,0.67,certainly not,-2.27302599
465,low,9,6,0.67,certainly not,-2.27302599
471,low,9,6,0.67,certainly not,-2.27302599
517,low,8,6,0.75,certainly not,-2.274034023
552,low,8,6,0.75,certainly not,-2.274034023
553,low,8,6,0.75,certainly not,-2.274034023
572,low,8,6,0.75,certainly not,-2.274034023
582,low,8,6,0.75,certainly not,-2.274034023
596,low,8,6,0.75,certainly not,-2.274034023
599,low,8,6,0.75,certainly not,-2.274034023
610,low,10,10,1,certainly not,-2.244524956
635,low,10,10,1,certainly not,-2.244524956
639,low,10,10,1,certainly not,-2.244524956
643,low,10,10,1,certainly not,-2.244524956
647,low,10,10,1,certainly not,-2.244524956
658,low,10,10,1,certainly not,-2.244524956
662,low,10,10,1,certainly not,-2.244524956
664,low,10,10,1,certainly not,-2.244524956
667,low,10,10,1,certainly not,-2.244524956
669,low,10,10,1,certainly not,-2.244524956
671,low,10,10,1,certainly not,-2.244524956
673,low,10,10,1,certainly not,-2.244524956
676,low,10,10,1,certainly not,-2.244524956
681,low,10,10,1,certainly not,-2.244524956
686,low,10,10,1,certainly not,-2.244524956
690,low,10,10,1,certainly not,-2.244524956
708,high,2,0,0,certainly not,-2.249284744
739,high,2,0,0,certainly not,-2.249284744
777,high,2,0,0,certainly not,-2.249284744
796,high,2,0,0,certainly not,-2.249284744
813,high,4,1,0.25,certainly not,-2.251556396
814,high,4,1,0.25,certainly not,-2.251556396
816,high,4,1,0.25,certainly not,-2.251556396
820,high,4,1,0.25,certainly not,-2.251556396
825,high,4,1,0.25,certainly not,-2.251556396
841,high,4,1,0.25,certainly not,-2.251556396
854,high,4,1,0.25,certainly not,-2.251556396
861,high,4,1,0.25,certainly not,-2.251556396
862,high,4,1,0.25,certainly not,-2.251556396
865,high,4,1,0.25,certainly not,-2.251556396
883,high,4,1,0.25,certainly not,-2.251556396
916,high,3,1,0.33,certainly not,-2.261588097
920,high,3,1,0.33,certainly not,-2.261588097
928,high,3,1,0.33,certainly not,-2.261588097
931,high,3,1,0.33,certainly not,-2.261588097
938,high,3,1,0.33,certainly not,-2.261588097
954,high,3,1,0.33,certainly not,-2.261588097
955,high,3,1,0.33,certainly not,-2.261588097
961,high,3,1,0.33,certainly not,-2.261588097
978,high,3,1,0.33,certainly not,-2.261588097
998,high,3,1,0.33,certainly not,-2.261588097
1020,high,4,2,0.5,certainly not,-2.24516654
1021,high,4,2,0.5,certainly not,-2.24516654
1029,high,4,2,0.5,certainly not,-2.24516654
1046,high,4,2,0.5,certainly not,-2.24516654
1047,high,4,2,0.5,certainly not,-2.24516654
1049,high,4,2,0.5,certainly not,-2.24516654
1053,high,4,2,0.5,certainly not,-2.24516654
1054,high,4,2,0.5,certainly not,-2.24516654
1084,high,4,2,0.5,certainly not,-2.24516654
1092,high,4,2,0.5,certainly not,-2.24516654
1101,high,3,2,0.67,certainly not,-2.257246971
1105,high,3,2,0.67,certainly not,-2.257246971
1118,high,3,2,0.67,certainly not,-2.257246971
1125,high,3,2,0.67,certainly not,-2.257246971
1155,high,3,2,0.67,certainly not,-2.257246971
1159,high,3,2,0.67,certainly not,-2.257246971
1167,high,3,2,0.67,certainly not,-2.257246971
1169,high,3,2,0.67,certainly not,-2.257246971
1171,high,3,2,0.67,certainly not,-2.257246971
1180,high,3,2,0.67,certainly not,-2.257246971
1185,high,3,2,0.67,certainly not,-2.257246971
1206,high,4,3,0.75,certainly not,-2.25350976
1208,high,4,3,0.75,certainly not,-2.25350976
1211,high,4,3,0.75,certainly not,-2.25350976
1220,high,4,3,0.75,certainly not,-2.25350976
1226,high,4,3,0.75,certainly not,-2.25350976
1230,high,4,3,0.75,certainly not,-2.25350976
1280,high,4,3,0.75,certainly not,-2.25350976
1282,high,4,3,0.75,certainly not,-2.25350976
1293,high,4,3,0.75,certainly not,-2.25350976
1301,high,2,2,1,certainly not,-2.236244678
1306,high,2,2,1,certainly not,-2.236244678
1314,high,2,2,1,certainly not,-2.236244678
1316,high,2,2,1,certainly not,-2.236244678
1321,high,2,2,1,certainly not,-2.236244678
1364,high,2,2,1,certainly not,-2.236244678
1373,high,2,2,1,certainly not,-2.236244678
1384,high,2,2,1,certainly not,-2.236244678
1389,high,2,2,1,certainly not,-2.236244678
1392,high,2,2,1,certainly not,-2.236244678
1398,high,2,2,1,certainly not,-2.236244678
1399,high,2,2,1,certainly not,-2.236244678
3,low,10,0,0,probably not,-3.074361086
61,low,10,0,0,probably not,-3.074361086
74,low,10,0,0,probably not,-3.074361086
117,low,8,2,0.25,probably not,-3.102886438
151,low,8,2,0.25,probably not,-3.102886438
179,low,8,2,0.25,probably not,-3.102886438
184,low,8,2,0.25,probably not,-3.102886438
215,low,9,3,0.33,probably not,-3.122458935
217,low,9,3,0.33,probably not,-3.122458935
227,low,9,3,0.33,probably not,-3.122458935
235,low,9,3,0.33,probably not,-3.122458935
289,low,9,3,0.33,probably not,-3.122458935
294,low,9,3,0.33,probably not,-3.122458935
307,low,8,4,0.5,probably not,-3.10916543
319,low,8,4,0.5,probably not,-3.10916543
330,low,8,4,0.5,probably not,-3.10916543
343,low,8,4,0.5,probably not,-3.10916543
362,low,8,4,0.5,probably not,-3.10916543
374,low,8,4,0.5,probably not,-3.10916543
406,low,9,6,0.67,probably not,-3.10115099
425,low,9,6,0.67,probably not,-3.10115099
483,low,9,6,0.67,probably not,-3.10115099
502,low,8,6,0.75,probably not,-3.094346523
508,low,8,6,0.75,probably not,-3.094346523
537,low,8,6,0.75,probably not,-3.094346523
544,low,8,6,0.75,probably not,-3.094346523
560,low,8,6,0.75,probably not,-3.094346523
565,low,8,6,0.75,probably not,-3.094346523
575,low,8,6,0.75,probably not,-3.094346523
597,low,8,6,0.75,probably not,-3.094346523
665,low,10,10,1,probably not,-3.064837456
668,low,10,10,1,probably not,-3.064837456
682,low,10,10,1,probably not,-3.064837456
704,high,2,0,0,probably not,-3.069597244
728,high,2,0,0,probably not,-3.069597244
734,high,2,0,0,probably not,-3.069597244
755,high,2,0,0,probably not,-3.069597244
783,high,2,0,0,probably not,-3.069597244
786,high,2,0,0,probably not,-3.069597244
819,high,4,1,0.25,probably not,-3.095306396
840,high,4,1,0.25,probably not,-3.095306396
897,high,4,1,0.25,probably not,-3.095306396
898,high,4,1,0.25,probably not,-3.095306396
900,high,3,1,0.33,probably not,-3.089713097
935,high,3,1,0.33,probably not,-3.089713097
982,high,3,1,0.33,probably not,-3.089713097
995,high,3,1,0.33,probably not,-3.089713097
1028,high,4,2,0.5,probably not,-3.09672904
1050,high,4,2,0.5,probably not,-3.09672904
1058,high,4,2,0.5,probably not,-3.09672904
1059,high,4,2,0.5,probably not,-3.09672904
1079,high,4,2,0.5,probably not,-3.09672904
1080,high,4,2,0.5,probably not,-3.09672904
1099,high,4,2,0.5,probably not,-3.09672904
1102,high,3,2,0.67,probably not,-3.116621971
1117,high,3,2,0.67,probably not,-3.116621971
1121,high,3,2,0.67,probably not,-3.116621971
1141,high,3,2,0.67,probably not,-3.116621971
1166,high,3,2,0.67,probably not,-3.116621971
1225,high,4,3,0.75,probably not,-3.11288476
1238,high,4,3,0.75,probably not,-3.11288476
1298,high,4,3,0.75,probably not,-3.11288476
1303,high,2,2,1,probably not,-3.079994678
1320,high,2,2,1,probably not,-3.079994678
1323,high,2,2,1,probably not,-3.079994678
1333,high,2,2,1,probably not,-3.079994678
1342,high,2,2,1,probably not,-3.079994678
1355,high,2,2,1,probably not,-3.079994678
1360,high,2,2,1,probably not,-3.079994678
2,low,10,0,0,possibly,-3.089986086
44,low,10,0,0,possibly,-3.089986086
82,low,10,0,0,possibly,-3.089986086
116,low,8,2,0.25,possibly,-3.118511438
121,low,8,2,0.25,possibly,-3.118511438
153,low,8,2,0.25,possibly,-3.118511438
155,low,8,2,0.25,possibly,-3.118511438
177,low,8,2,0.25,possibly,-3.118511438
201,low,9,3,0.33,possibly,-3.122458935
209,low,9,3,0.33,possibly,-3.122458935
226,low,9,3,0.33,possibly,-3.122458935
231,low,9,3,0.33,possibly,-3.122458935
263,low,9,3,0.33,possibly,-3.122458935
268,low,9,3,0.33,possibly,-3.122458935
290,low,9,3,0.33,possibly,-3.122458935
304,low,8,4,0.5,possibly,-3.13260293
317,low,8,4,0.5,possibly,-3.13260293
353,low,8,4,0.5,possibly,-3.13260293
371,low,8,4,0.5,possibly,-3.13260293
390,low,8,4,0.5,possibly,-3.13260293
405,low,9,6,0.67,possibly,-3.12458849
426,low,9,6,0.67,possibly,-3.12458849
430,low,9,6,0.67,possibly,-3.12458849
462,low,9,6,0.67,possibly,-3.12458849
476,low,9,6,0.67,possibly,-3.12458849
482,low,9,6,0.67,possibly,-3.12458849
490,low,9,6,0.67,possibly,-3.12458849
501,low,8,6,0.75,possibly,-3.125596523
504,low,8,6,0.75,possibly,-3.125596523
515,low,8,6,0.75,possibly,-3.125596523
556,low,8,6,0.75,possibly,-3.125596523
570,low,8,6,0.75,possibly,-3.125596523
583,low,8,6,0.75,possibly,-3.125596523
604,low,10,10,1,possibly,-3.064837456
620,low,10,10,1,possibly,-3.064837456
628,low,10,10,1,possibly,-3.064837456
633,low,10,10,1,possibly,-3.064837456
636,low,10,10,1,possibly,-3.064837456
666,low,10,10,1,possibly,-3.064837456
737,high,2,0,0,possibly,-3.132097244
750,high,2,0,0,possibly,-3.132097244
752,high,2,0,0,possibly,-3.132097244
